name of current molecule = C2H5OH;v=0;
current component =          1
total number of components =          1
          Frequency [MHz]:                     T_mb [K]:
          9.9438414062E+04        3.934749308811054E-002
          9.9438906250E+04        5.197409782927025E-002
          9.9439398438E+04        7.317821628718102E-002
          9.9439890625E+04        1.035235993564435E-001
          9.9440382812E+04        1.386870571911883E-001
          9.9440875000E+04        1.380202176780480E-001
          9.9441367188E+04        8.902556393875989E-002
          9.9441859375E+04        3.570671488048816E-002
          9.9442351562E+04        8.813470976431648E-003
          9.9442843750E+04        1.335662328192408E-003
          9.9443335938E+04        1.242228618742487E-004
          9.9443828125E+04        7.089615465947651E-006
          9.9444320312E+04        2.482850288286701E-007
          9.9444812500E+04        5.335592717841755E-009
          9.9445304688E+04        7.036164256313471E-011
          9.9445796875E+04        5.655710268844248E-013
          9.9446289062E+04        0.000000000000000E+000
          9.9446781250E+04        0.000000000000000E+000
          9.9447273438E+04        0.000000000000000E+000
          9.9447765625E+04        0.000000000000000E+000
          9.9448257812E+04        0.000000000000000E+000
          9.9448750000E+04        0.000000000000000E+000
          9.9449242188E+04        0.000000000000000E+000
          9.9449734375E+04        0.000000000000000E+000
          9.9450226562E+04        2.091851586938373E-013
          9.9450718750E+04        2.606510346938428E-011
          9.9451210938E+04        1.964864431417506E-009
          9.9451703125E+04        9.089602834463898E-008
          9.9452195312E+04        2.580611363868926E-006
          9.9452687500E+04        4.496409144817048E-005
          9.9453179688E+04        4.808099527915432E-004
          9.9453671875E+04        3.155293361212654E-003
          9.9454164062E+04        1.270721185734890E-002
          9.9454656250E+04        3.140493956862189E-002
          9.9455148438E+04        4.763420913865000E-002
          9.9455640625E+04        4.434721428362429E-002
          9.9456132812E+04        2.534127280075643E-002
          9.9456625000E+04        8.887155110307536E-003
          9.9457117188E+04        1.919667338874105E-003
          9.9457609375E+04        3.560787868527521E-004
          9.9458101562E+04        9.388784571614566E-004
          9.9458593750E+04        5.002879346603194E-003
          9.9459085938E+04        1.671827174824693E-002
          9.9459578125E+04        3.429391800955363E-002
          9.9460070312E+04        4.317740030733146E-002
          9.9460562500E+04        3.336874604173853E-002
          9.9461054688E+04        1.582825990842411E-002
          9.9461546875E+04        4.607817419105210E-003
          9.9462039062E+04        8.243133385474194E-004
          9.9462531250E+04        1.161196170172528E-004
          9.9463023438E+04        3.805591558966937E-004
          9.9463515625E+04        3.329212241661015E-003
          9.9464007812E+04        1.816164967610701E-002
          9.9464500000E+04        6.080283845043544E-002
          9.9464992188E+04        1.249207226807953E-001
          9.9465484375E+04        1.575621928770463E-001
          9.9465976562E+04        1.220368265179372E-001
          9.9466468750E+04        5.802663146265777E-002
          9.9466960938E+04        1.693172723895328E-002
          9.9467453125E+04        3.031792023138139E-003
          9.9467945312E+04        3.331743794059122E-004
          9.9468437500E+04        2.247218313083113E-005
          9.9468929688E+04        9.303083943545572E-007
          9.9469421875E+04        2.363836492996718E-008
          9.9469914062E+04        3.686522644527480E-010
          9.9470406250E+04        3.525402620123313E-012
          9.9470898438E+04        2.323181110257645E-014
          9.9471390625E+04        0.000000000000000E+000
          9.9471882812E+04        0.000000000000000E+000
          9.9472375000E+04        0.000000000000000E+000
          9.9472867188E+04        6.969543330772934E-014
          9.9473359375E+04        1.000292584937487E-011
          9.9473851562E+04        8.528533292271602E-010
          9.9474343750E+04        4.462646699371707E-008
          9.9474835938E+04        1.433422386981531E-006
          9.9475328125E+04        2.826301087715506E-005
          9.9475820312E+04        3.420774543088038E-004
          9.9476312500E+04        2.541483449234744E-003
          9.9476804688E+04        1.159021472116610E-002
          9.9477296875E+04        3.244304512316738E-002
          9.9477789062E+04        5.574510950510670E-002
          9.9478281250E+04        5.880545619673044E-002
          9.9478773438E+04        3.808598420864323E-002
          9.9479265625E+04        1.514196802903630E-002
          9.9479757812E+04        3.695101316053108E-003
          9.9480250000E+04        5.534869267853309E-004
          9.9480742188E+04        5.090380354428456E-005
          9.9481234375E+04        3.349325285468843E-006
          9.9481726562E+04        1.116325526227679E-005
          9.9482218750E+04        1.575485657654466E-004
          9.9482710938E+04        1.377217904012442E-003
          9.9483203125E+04        7.390475868824705E-003
          9.9483695312E+04        2.434438128228973E-002
          9.9484187500E+04        4.922560089537065E-002
          9.9484679688E+04        6.111029712315788E-002
          9.9485171875E+04        4.658119647219013E-002
          9.9485664062E+04        2.179864133119546E-002
          9.9486156250E+04        6.261956649196507E-003
          9.9486648438E+04        1.104203255334561E-003
          9.9487140625E+04        1.195268958711572E-004
          9.9487632812E+04        7.942736926457244E-006
          9.9488125000E+04        3.240149380207926E-007
          9.9488617188E+04        8.114288252524351E-009
          9.9489109375E+04        1.247460271902477E-010
          9.9489601562E+04        1.177704534744652E-012
          9.9490093750E+04        7.710984110642395E-015
          9.9490585938E+04        0.000000000000000E+000
          9.9491078125E+04        0.000000000000000E+000
          9.9491570312E+04        0.000000000000000E+000
          9.9492062500E+04        0.000000000000000E+000
          9.9492554688E+04        0.000000000000000E+000
          9.9493046875E+04        0.000000000000000E+000
          9.9493539062E+04        0.000000000000000E+000
          9.9494031250E+04        0.000000000000000E+000
          9.9494523438E+04        0.000000000000000E+000
          9.9495015625E+04        0.000000000000000E+000
          9.9495507812E+04        0.000000000000000E+000
          9.9496000000E+04        0.000000000000000E+000
          9.9496492188E+04        0.000000000000000E+000
          9.9496984375E+04        0.000000000000000E+000
          9.9497476562E+04        0.000000000000000E+000
          9.9497968750E+04        0.000000000000000E+000
          9.9498460938E+04        0.000000000000000E+000
          9.9498953125E+04        0.000000000000000E+000
