    % Trans. freq. (MHz):    Doppler-shift freq. (MHz):                Intensity (K):              Integrated Int.:                    E_low (K):                         g_up:           Einstein A (s^(-1):     Molecule name:
    9.299291080000000E+04         9.297516787700172E+04         0.000000000000000E+00         0.000000000000000E+00         1.752540059827000E+00         1.400000000000000E+01         5.693970000000000E-08     CH3OCHO;v=0;
    9.297768070000000E+04         9.295994068288442E+04         0.000000000000000E+00         0.000000000000000E+00         1.771914523181000E+00         1.400000000000000E+01         5.628220000000000E-08     CH3OCHO;v=0;
    1.069931720000000E+05         1.069727578458908E+05         0.000000000000000E+00         0.000000000000000E+00         3.485286974521000E+00         1.800000000000000E+01         1.358530000000000E-07     CH3OCHO;v=0;
    1.069703630000000E+05         1.069499531978174E+05         0.000000000000000E+00         0.000000000000000E+00         3.504539142510000E+00         1.800000000000000E+01         1.355200000000000E-07     CH3OCHO;v=0;
    9.733925000000000E+04         9.732067780129579E+04         0.000000000000000E+00         0.000000000000000E+00         3.948599367901000E+00         1.800000000000000E+01         7.016790000000000E-07     CH3OCHO;v=0;
    9.731859200000000E+04         9.730002374281456E+04         0.000000000000000E+00         0.000000000000000E+00         3.967747944521999E+00         1.800000000000000E+01         7.007660000000000E-07     CH3OCHO;v=0;
    1.061253440000000E+05         1.061050954263124E+05         0.000000000000000E+00         0.000000000000000E+00         4.422991721350000E+00         1.400000000000000E+01         2.256340000000000E-06     CH3OCHO;v=0;
    1.059779400000000E+05         1.059577195507984E+05         0.000000000000000E+00         0.000000000000000E+00         4.429699262428000E+00         1.400000000000000E+01         2.249600000000000E-06     CH3OCHO;v=0;
    1.060188790000000E+05         1.059986507396920E+05         0.000000000000000E+00         0.000000000000000E+00         4.439927471249000E+00         1.400000000000000E+01         1.917740000000000E-06     CH3OCHO;v=0;
    1.062346140000000E+05         1.062143445777426E+05         0.000000000000000E+00         0.000000000000000E+00         4.439927471249000E+00         1.400000000000000E+01         3.381270000000000E-07     CH3OCHO;v=0;
    1.058159530000000E+05         1.057957634577014E+05         0.000000000000000E+00         0.000000000000000E+00         4.449666498610000E+00         1.400000000000000E+01         3.359430000000000E-07     CH3OCHO;v=0;
    1.060317050000000E+05         1.060114742925084E+05         0.000000000000000E+00         0.000000000000000E+00         4.449666498610000E+00         1.400000000000000E+01         1.914510000000000E-06     CH3OCHO;v=0;
    9.464731800000000E+04         9.462925941832081E+04         0.000000000000000E+00         0.000000000000000E+00         6.897494555225000E+00         2.200000000000000E+01         9.117670000000000E-07     CH3OCHO;v=0;
    1.036917903000000E+05         1.036720060451034E+05         0.000000000000000E+00         0.000000000000000E+00         6.897494555225000E+00         1.800000000000000E+01         2.983900000000000E-08     CH3OCHO;v=0;
    9.463270000000000E+04         9.461464420741565E+04         0.000000000000000E+00         0.000000000000000E+00         6.916056114093999E+00         2.200000000000000E+01         9.116820000000000E-07     CH3OCHO;v=0;
    1.007682130000000E+05         1.007489865597418E+05         8.452713486764593E-02         2.459068971727775E+00         9.989322810085000E+00         2.200000000000000E+01         5.441110000000000E-08     CH3OCHO;v=0;
    1.029092920000000E+05         1.028896570447324E+05         0.000000000000000E+00         0.000000000000000E+00         9.989322810085000E+00         2.600000000000000E+01         1.157290000000000E-06     CH3OCHO;v=0;
    1.006946657000000E+05         1.006754532924683E+05         8.401598014579345E-01         2.096466122716795E+00         1.000754338070100E+01         2.200000000000000E+01         4.615230000000000E-08     CH3OCHO;v=0;
    1.028970590000000E+05         1.028774263787724E+05         0.000000000000000E+00         0.000000000000000E+00         1.000754338070100E+01         2.600000000000000E+01         1.157750000000000E-06     CH3OCHO;v=0;
    9.688805300000000E+04         9.686956688907990E+04         0.000000000000000E+00         0.000000000000000E+00         1.187388862965900E+01         1.800000000000000E+01         5.222490000000000E-07     CH3OCHO;v=0;
    9.683530400000000E+04         9.681682795351854E+04         0.000000000000000E+00         0.000000000000000E+00         1.187643668955800E+01         1.800000000000000E+01         5.214860000000000E-07     CH3OCHO;v=0;
    9.680083700000000E+04         9.678236752977603E+04         0.000000000000000E+00         0.000000000000000E+00         1.188689654018800E+01         1.800000000000000E+01         5.140460000000000E-07     CH3OCHO;v=0;
    9.685924200000000E+04         9.684076138618015E+04         0.000000000000000E+00         0.000000000000000E+00         1.189742689049900E+01         1.800000000000000E+01         5.141400000000000E-07     CH3OCHO;v=0;
    9.784930700000000E+04         9.783063748310241E+04         0.000000000000000E+00         0.000000000000000E+00         1.367531230503000E+01         2.600000000000000E+01         8.554710000000000E-08     CH3OCHO;v=0;
    1.105600510000000E+05         1.105389562901484E+05         0.000000000000000E+00         0.000000000000000E+00         1.367531230503000E+01         3.000000000000000E+01         1.464660000000000E-06     CH3OCHO;v=0;
    9.780454600000000E+04         9.778588502344135E+04         0.000000000000000E+00         0.000000000000000E+00         1.369315160186100E+01         2.600000000000000E+01         8.308660000000000E-08     CH3OCHO;v=0;
    1.105502030000000E+05         1.105291101691337E+05         0.000000000000000E+00         0.000000000000000E+00         1.369315160186100E+01         3.000000000000000E+01         1.465300000000000E-06     CH3OCHO;v=0;
    9.679412100000000E+04         9.677565281117985E+04         0.000000000000000E+00         0.000000000000000E+00         1.482540813163900E+01         2.200000000000000E+01         7.895420000000000E-07     CH3OCHO;v=0;
    9.658665300000001E+04         9.656822439579676E+04         0.000000000000000E+00         0.000000000000000E+00         1.483551260632600E+01         2.200000000000000E+01         7.851470000000000E-07     CH3OCHO;v=0;
